ITERATION 0 

PARAMS:
-> num_beams:  5 
-> no_repeat_ngram_size:  1 
-> repetition_penalty:  1.5 
-> temperature:  1.0 
-> top_k:  50 
-> top_p:  0.7 
-> max_length:  20 
 

WEIGHT DECAY: 1e-05
LOSS 0.10636667907238007 	 ACC 0.0 
LOSS 0.018679294735193253 	 ACC 0.0 
LOSS 0.03809365630149841 	 ACC 0.0 
LOSS 0.20300523936748505 	 ACC 0.0 
LOSS 0.09444274008274078 	 ACC 0.0 
LOSS 0.18456709384918213 	 ACC 0.14999999999999997 
LOSS 0.11268852651119232 	 ACC 0.0 
LOSS 0.07837355881929398 	 ACC 0.0 
LOSS 0.07824478298425674 	 ACC 0.0 
LOSS 0.20876020193099976 	 ACC 0.25 
LOSS 0.0439169704914093 	 ACC 0.25 
LOSS 0.13946190476417542 	 ACC 0.25 
LOSS 0.09581033885478973 	 ACC 0.25 
LOSS 0.07366913557052612 	 ACC 0.0 
LOSS 0.12120910733938217 	 ACC 0.0 
LOSS 0.06647911667823792 	 ACC 0.0 
LOSS 0.11049249023199081 	 ACC 0.0 
LOSS 0.08577395230531693 	 ACC 0.25 
LOSS 0.032833684235811234 	 ACC 0.0 
LOSS 0.07679533213376999 	 ACC 0.0 
LOSS 0.08069223165512085 	 ACC 0.0 
LOSS 0.05249674245715141 	 ACC 0.0 
LOSS 0.09952803701162338 	 ACC 0.0 
LOSS 0.10341199487447739 	 ACC 0.0 
LOSS 0.05429793894290924 	 ACC 0.0 
LOSS 0.055205654352903366 	 ACC 0.0 
LOSS 0.07618343830108643 	 ACC 0.0 
LOSS 0.06764782965183258 	 ACC 0.0 
LOSS 0.0399034284055233 	 ACC 0.0 
LOSS 0.0022367665078490973 	 ACC 0.0 
LOSS 0.04824361205101013 	 ACC 0.0 
LOSS 0.1536962389945984 	 ACC 0.0 
LOSS 0.07991640269756317 	 ACC 0.0 
LOSS 0.05758468806743622 	 ACC 0.0 
LOSS 0.06964961439371109 	 ACC 0.0 
LOSS 0.02790207974612713 	 ACC 0.0 
LOSS 0.11604784429073334 	 ACC 0.0 
LOSS 0.10170666873455048 	 ACC 0.25 
LOSS 0.07380639761686325 	 ACC 0.0 
LOSS 0.09043220430612564 	 ACC 0.0 
LOSS 0.08401569724082947 	 ACC 0.0 
LOSS 0.09560190886259079 	 ACC 0.0 
LOSS 0.030275115743279457 	 ACC 0.25 
LOSS 0.02586822211742401 	 ACC 0.0 
LOSS 0.11373776197433472 	 ACC 0.0 
LOSS 0.03568318858742714 	 ACC 0.0 
LOSS 0.08173711597919464 	 ACC 0.25 
LOSS 0.08407498151063919 	 ACC 0.0 
LOSS 0.588570773601532 	 ACC 0.14999999999999997 
LOSS 0.1727016270160675 	 ACC 0.0 
LOSS 0.06191404536366463 	 ACC 0.0 
LOSS 0.10006532818078995 	 ACC 0.25 
LOSS 0.05090414360165596 	 ACC 0.0 
LOSS 0.0035513469483703375 	 ACC 0.0 
LOSS 0.05480429530143738 	 ACC 0.0 
LOSS 0.07762298732995987 	 ACC 0.0 
LOSS 0.0020974373910576105 	 ACC 0.0 
LOSS 0.06617771089076996 	 ACC 0.0 
LOSS 0.217682883143425 	 ACC 0.0 
LOSS 0.0751320868730545 	 ACC 0.0 
LOSS 0.17449389398097992 	 ACC 0.14999999999999997 
LOSS 0.08848109096288681 	 ACC 0.0 
LOSS 0.09226023405790329 	 ACC 0.0 
LOSS 0.17464502155780792 	 ACC 0.25 
LOSS 0.09432224929332733 	 ACC 0.0 
LOSS 0.26187261939048767 	 ACC 0.0 
LOSS 0.10229163616895676 	 ACC 0.14999999999999997 
LOSS 0.09368814527988434 	 ACC 0.0 
LOSS 0.2870353162288666 	 ACC 0.0 
LOSS 0.12566401064395905 	 ACC 0.0 
LOSS 0.06416933238506317 	 ACC 0.0 
LOSS 0.06612826138734818 	 ACC 0.0 
LOSS 0.06084902957081795 	 ACC 0.25 
LOSS 0.025573471561074257 	 ACC 0.0 
LOSS 0.11460418999195099 	 ACC 0.0 
LOSS 0.07769833505153656 	 ACC 0.0 
LOSS 0.13553829491138458 	 ACC 0.0 
LOSS 0.11656514555215836 	 ACC 0.0 
LOSS 0.0892452597618103 	 ACC 0.0 
LOSS 0.029126964509487152 	 ACC 0.0 
LOSS 0.15323255956172943 	 ACC 0.0 
LOSS 0.10823432356119156 	 ACC 0.25 
LOSS 0.05964479595422745 	 ACC 0.0 
LOSS 0.04664331674575806 	 ACC 0.25 
LOSS 0.06497634202241898 	 ACC 0.0 
LOSS 0.07865463942289352 	 ACC 0.0 
LOSS 0.07720927149057388 	 ACC 0.0 
LOSS 0.07623793184757233 	 ACC 0.0 
LOSS 0.10676416009664536 	 ACC 0.0 
LOSS 0.09724710881710052 	 ACC 0.0 
LOSS 0.05293744429945946 	 ACC 0.0 
LOSS 0.05183256044983864 	 ACC 0.0 
LOSS 0.021297868341207504 	 ACC 0.0 
LOSS 0.028033794835209846 	 ACC 0.0 
LOSS 0.056533657014369965 	 ACC 0.0 
LOSS 0.07912826538085938 	 ACC 0.0 
LOSS 0.06615781038999557 	 ACC 0.0 
LOSS 0.12554079294204712 	 ACC 0.0 
LOSS 0.06747294217348099 	 ACC 0.0 
LOSS 0.05495024099946022 	 ACC 0.0 
LOSS 0.1121646910905838 	 ACC 0.0 
LOSS 0.0936211422085762 	 ACC 0.0 
LOSS 0.0554804764688015 	 ACC 0.0 
LOSS 0.08960916101932526 	 ACC 0.0 
LOSS 0.1391671746969223 	 ACC 0.0 
LOSS 0.07815808802843094 	 ACC 0.0 
LOSS 0.07177899032831192 	 ACC 0.14999999999999997 
LOSS 0.08701500296592712 	 ACC 0.0 
LOSS 0.09511258453130722 	 ACC 0.0 
LOSS 0.05773273855447769 	 ACC 0.25 
LOSS 0.10970644652843475 	 ACC 0.25 
LOSS 0.2202015519142151 	 ACC 0.0 
LOSS 0.15201227366924286 	 ACC 0.0 
LOSS 0.06116420403122902 	 ACC 0.25 
LOSS 0.039357032626867294 	 ACC 0.25 
LOSS 0.0686497762799263 	 ACC 0.0 
LOSS 0.18686513602733612 	 ACC 0.0 
LOSS 0.11545620113611221 	 ACC 0.0 
LOSS 0.08109080046415329 	 ACC 0.25 
LOSS 0.06603561341762543 	 ACC 0.25 
LOSS 0.05274401605129242 	 ACC 0.0 
LOSS 0.07354805618524551 	 ACC 0.0 
LOSS 0.014206980355083942 	 ACC 0.0 
LOSS 0.07927072048187256 	 ACC 0.25 
LOSS 0.07651839405298233 	 ACC 0.0 
LOSS 0.00653645908460021 	 ACC 0.0 
LOSS 0.07448423653841019 	 ACC 0.0 
LOSS 0.020019082352519035 	 ACC 0.0 
LOSS 0.08325126022100449 	 ACC 0.5 
LOSS 0.06804138422012329 	 ACC 0.0 
LOSS 0.08787282556295395 	 ACC 0.0 
LOSS 0.07949914038181305 	 ACC 0.25 
LOSS 0.19579598307609558 	 ACC 0.0 
LOSS 0.0873107761144638 	 ACC 0.25 
LOSS 0.03342065587639809 	 ACC 0.0 
LOSS 0.031064532697200775 	 ACC 0.0 
LOSS 0.07946189492940903 	 ACC 0.0 
LOSS 0.043001096695661545 	 ACC 0.0 
LOSS 0.04356008395552635 	 ACC 0.0 
LOSS 0.08118972182273865 	 ACC 0.0 
LOSS 0.04084714874625206 	 ACC 0.0 
LOSS 0.07185127586126328 	 ACC 0.0 
LOSS 0.10139266401529312 	 ACC 0.0 
LOSS 0.03729773685336113 	 ACC 0.0 
LOSS 0.08203530311584473 	 ACC 0.0 
LOSS 0.0284480769187212 	 ACC 0.0 
LOSS 0.06896505504846573 	 ACC 0.0 
LOSS 0.10361894220113754 	 ACC 0.0 
LOSS 0.17370370030403137 	 ACC 0.0 
LOSS 0.08900696039199829 	 ACC 0.0 
LOSS 0.06895248591899872 	 ACC 0.0 
LOSS 0.09449035674333572 	 ACC 0.25 
LOSS 0.08555484563112259 	 ACC 0.25 
LOSS 0.026084469631314278 	 ACC 0.0 
LOSS 0.5115390419960022 	 ACC 0.0 
LOSS 0.06457287818193436 	 ACC 0.0 
LOSS 0.10754695534706116 	 ACC 0.0 
LOSS 0.11208504438400269 	 ACC 0.14999999999999997 
LOSS 0.09864546358585358 	 ACC 0.0 
LOSS 0.2217334806919098 	 ACC 0.0 
LOSS 0.06184344366192818 	 ACC 0.0 
LOSS 0.09890905022621155 	 ACC 0.0 
LOSS 0.03776857256889343 	 ACC 0.0 
LOSS 0.0818164199590683 	 ACC 0.0 
LOSS 0.12149413675069809 	 ACC 0.0 
LOSS 0.09239449352025986 	 ACC 0.0 
LOSS 0.11520590633153915 	 ACC 0.0 
LOSS 0.10597286373376846 	 ACC 0.0 
LOSS 0.0732535794377327 	 ACC 0.0 
LOSS 0.08907834440469742 	 ACC 0.0 
LOSS 0.061418406665325165 	 ACC 0.25 
LOSS 0.09400283545255661 	 ACC 0.0 
LOSS 0.09513625502586365 	 ACC 0.0 
LOSS 0.035307299345731735 	 ACC 0.0 
LOSS 0.044014107435941696 	 ACC 0.14999999999999997 
LOSS 0.08020297437906265 	 ACC 0.0 
LOSS 0.040425773710012436 	 ACC 0.0 
LOSS 0.07819148153066635 	 ACC 0.0 
LOSS 0.3432016372680664 	 ACC 0.0 
LOSS 0.028704941272735596 	 ACC 0.0 
LOSS 0.1449788510799408 	 ACC 0.25 
LOSS 0.10166654735803604 	 ACC 0.0 
LOSS 0.08805142343044281 	 ACC 0.0 
LOSS 0.11945665627717972 	 ACC 0.0 
LOSS 0.05074455961585045 	 ACC 0.0 
LOSS 0.1261058896780014 	 ACC 0.0 
LOSS 0.13718008995056152 	 ACC 0.39999999999999997 
LOSS 0.062149301171302795 	 ACC 0.0 
LOSS 0.08038514852523804 	 ACC 0.0 
LOSS 0.002840077504515648 	 ACC 0.0 
LOSS 0.07786156237125397 	 ACC 0.0 
LOSS 0.09784560650587082 	 ACC 0.0 
LOSS 0.04276885464787483 	 ACC 0.0 
LOSS 0.07279274612665176 	 ACC 0.0 
LOSS 0.05120192468166351 	 ACC 0.0 
LOSS 0.09246908873319626 	 ACC 0.0 
LOSS 0.08063366264104843 	 ACC 0.0 
LOSS 0.05347157642245293 	 ACC 0.0 
LOSS 0.05191930755972862 	 ACC 0.0 
LOSS 0.04107506200671196 	 ACC 0.14999999999999997 
LOSS 0.062294334173202515 	 ACC 0.0 
LOSS 0.0008008980075828731 	 ACC 0.0 
LOSS 0.04631829634308815 	 ACC 0.0 
LOSS 0.050942808389663696 	 ACC 0.0 
LOSS 0.035194989293813705 	 ACC 0.0 
LOSS 0.057032451033592224 	 ACC 0.0 
LOSS 0.3627365827560425 	 ACC 0.0 
LOSS 0.1007426530122757 	 ACC 0.0 
LOSS 0.1908981055021286 	 ACC 0.0 
LOSS 0.12995919585227966 	 ACC 0.0 
LOSS 0.43589353561401367 	 ACC 0.0 
LOSS 0.05093614384531975 	 ACC 0.0 
LOSS 0.07176924496889114 	 ACC 0.0 
LOSS 0.09243020415306091 	 ACC 0.0 
LOSS 0.07732077687978745 	 ACC 0.0 
LOSS 0.08549721539020538 	 ACC 0.0 
LOSS 0.08236576616764069 	 ACC 0.0 
LOSS 0.08851976692676544 	 ACC 0.0 
LOSS 0.11878438293933868 	 ACC 0.0 
LOSS 0.0947546511888504 	 ACC 0.0 
LOSS 0.09586458653211594 	 ACC 0.0 
LOSS 0.004668826702982187 	 ACC 0.0 
LOSS 0.05487373471260071 	 ACC 0.0 
LOSS 0.17410583794116974 	 ACC 0.0 
LOSS 0.09626458585262299 	 ACC 0.25 
LOSS 0.03762740269303322 	 ACC 0.0 
LOSS 0.05673700198531151 	 ACC 0.0 
LOSS 0.0022742997389286757 	 ACC 0.0 
LOSS 0.09900236874818802 	 ACC 0.0 
LOSS 0.07526450604200363 	 ACC 0.0 
LOSS 0.08590906858444214 	 ACC 0.0 
LOSS 0.017716724425554276 	 ACC 0.25 
LOSS 0.03298409655690193 	 ACC 0.25 
LOSS 0.10009628534317017 	 ACC 0.0 
LOSS 0.06747111678123474 	 ACC 0.0 
LOSS 0.030580656602978706 	 ACC 0.0 
LOSS 0.05186044052243233 	 ACC 0.0 
LOSS 0.05319474637508392 	 ACC 0.0 
LOSS 0.12069579213857651 	 ACC 0.0 
LOSS 0.09628061205148697 	 ACC 0.0 
LOSS 0.11590500175952911 	 ACC 0.0 
LOSS 0.04676101729273796 	 ACC 0.0 
LOSS 0.14128057658672333 	 ACC 0.0 
LOSS 0.03326234966516495 	 ACC 0.25 
LOSS 0.059964314103126526 	 ACC 0.0 
LOSS 0.029878929257392883 	 ACC 0.5 
LOSS 0.032976940274238586 	 ACC 0.0 
LOSS 0.0007832269766367972 	 ACC 0.0 
LOSS 0.07406880706548691 	 ACC 0.0 
LOSS 0.1211772933602333 	 ACC 0.0 
LOSS 0.023397797718644142 	 ACC 0.0 
LOSS 0.01410109456628561 	 ACC 0.0 
LOSS 0.00301536382175982 	 ACC 0.0 
LOSS 0.14996981620788574 	 ACC 0.0 
LOSS 0.11321938037872314 	 ACC 0.0 
LOSS 0.02910393290221691 	 ACC 0.0 
LOSS 0.06539284437894821 	 ACC 0.0 
LOSS 0.062330856919288635 	 ACC 0.0 
LOSS 0.23617519438266754 	 ACC 0.0 
LOSS 0.27178478240966797 	 ACC 0.0 
LOSS 0.2593575716018677 	 ACC 0.0 
LOSS 0.09171741455793381 	 ACC 0.0 
LOSS 0.07995159178972244 	 ACC 0.0 
LOSS 0.048172883689403534 	 ACC 0.0 
LOSS 0.09451897442340851 	 ACC 0.0 
LOSS 0.29501858353614807 	 ACC 0.0 
LOSS 0.2185860276222229 	 ACC 0.0 
LOSS 0.08517023921012878 	 ACC 0.0 
LOSS 0.010572857223451138 	 ACC 0.0 
LOSS 0.09128431975841522 	 ACC 0.0 
LOSS 0.18575595319271088 	 ACC 0.0 
LOSS 0.1112494021654129 	 ACC 0.0 
LOSS 0.13279172778129578 	 ACC 0.0 
LOSS 0.025697289034724236 	 ACC 0.0 
LOSS 0.1609293818473816 	 ACC 0.0 
LOSS 0.15428271889686584 	 ACC 0.0 
LOSS 0.06269344687461853 	 ACC 0.0 
LOSS 0.14042678475379944 	 ACC 0.0 
LOSS 0.07677018642425537 	 ACC 0.0 
LOSS 0.20475681126117706 	 ACC 0.0 
LOSS 0.1823248267173767 	 ACC 0.0 
LOSS 0.06671518832445145 	 ACC 0.0 
LOSS 0.09379375725984573 	 ACC 0.0 
LOSS 0.11882272362709045 	 ACC 0.0 
LOSS 0.09647320955991745 	 ACC 0.0 
LOSS 0.39800310134887695 	 ACC 0.0 
LOSS 0.10999955236911774 	 ACC 0.0 
LOSS 0.1718893200159073 	 ACC 0.0 
LOSS 0.12726618349552155 	 ACC 0.0 
LOSS 0.11012466996908188 	 ACC 0.0 
LOSS 0.08954791724681854 	 ACC 0.0 
LOSS 0.05419228598475456 	 ACC 0.0 
LOSS 0.05595700815320015 	 ACC 0.0 
LOSS 0.012316999025642872 	 ACC 0.0 
LOSS 0.2189897745847702 	 ACC 0.0 
LOSS 0.11425808072090149 	 ACC 0.0 
LOSS 0.06029265746474266 	 ACC 0.0 
LOSS 0.1370667964220047 	 ACC 0.0 
LOSS 0.41949906945228577 	 ACC 0.0 
LOSS 0.15482215583324432 	 ACC 0.0 
LOSS 0.16205669939517975 	 ACC 0.0 
LOSS 0.1514723002910614 	 ACC 0.0 
LOSS 0.10142716765403748 	 ACC 0.0 
LOSS 0.07759090512990952 	 ACC 0.0 
LOSS 0.4311891198158264 	 ACC 0.0 
LOSS 0.1463557779788971 	 ACC 0.0 
LOSS 0.0494806282222271 	 ACC 0.0 
LOSS 0.1671178787946701 	 ACC 0.0 
LOSS 0.1926605999469757 	 ACC 0.0 
LOSS 0.18852707743644714 	 ACC 0.0 
LOSS 0.0994499921798706 	 ACC 0.0 
LOSS 0.14901430904865265 	 ACC 0.25 
LOSS 0.16349747776985168 	 ACC 0.0 
LOSS 0.03122377209365368 	 ACC 0.0 
LOSS 0.037758614867925644 	 ACC 0.0 
LOSS 0.04868534207344055 	 ACC 0.0 
LOSS 0.09054774045944214 	 ACC 0.0 
LOSS 0.09357210993766785 	 ACC 0.0 
LOSS 0.12047895789146423 	 ACC 0.0 
LOSS 0.09491599351167679 	 ACC 0.0 
LOSS 0.08650921285152435 	 ACC 0.0 
LOSS 0.11686483025550842 	 ACC 0.0 
LOSS 0.16246949136257172 	 ACC 0.15000000000000002 
LOSS 0.12963168323040009 	 ACC 0.0 
LOSS 0.05881596729159355 	 ACC 0.0 
LOSS 0.03142271563410759 	 ACC 0.0 
LOSS 0.11741790920495987 	 ACC 0.0 
LOSS 0.12292560189962387 	 ACC 0.0 
LOSS 0.011860989034175873 	 ACC 0.0 
LOSS 0.08019515126943588 	 ACC 0.0 
LOSS 0.05238918215036392 	 ACC 0.0 
LOSS 0.045789554715156555 	 ACC 0.0 
LOSS 0.14823123812675476 	 ACC 0.0 
LOSS 0.12842145562171936 	 ACC 0.0 
LOSS 0.09108243882656097 	 ACC 0.0 
LOSS 0.024882057681679726 	 ACC 0.0 
LOSS 0.10821153968572617 	 ACC 0.0 
LOSS 0.33572909235954285 	 ACC 0.0 
LOSS 0.07010779529809952 	 ACC 0.0 
LOSS 0.07064174860715866 	 ACC 0.0 
LOSS 0.06268832087516785 	 ACC 0.0 
LOSS 0.09021636843681335 	 ACC 0.0 
LOSS 0.06164102628827095 	 ACC 0.0 
LOSS 0.2479763776063919 	 ACC 0.0 
LOSS 0.07727901637554169 	 ACC 0.0 
LOSS 0.3581709563732147 	 ACC 0.0 
LOSS 0.14045396447181702 	 ACC 0.0 
LOSS 0.12192622572183609 	 ACC 0.0 
LOSS 0.06453865766525269 	 ACC 0.0 
LOSS 0.2196723222732544 	 ACC 0.0 
LOSS 0.002861950546503067 	 ACC 0.0 
LOSS 0.024812597781419754 	 ACC 0.0 
LOSS 0.07430633902549744 	 ACC 0.0 
LOSS 0.10266268998384476 	 ACC 0.0 
LOSS 0.03810359910130501 	 ACC 0.0 
LOSS 0.07019516825675964 	 ACC 0.0 
LOSS 0.08283605426549911 	 ACC 0.0 
LOSS 0.07151161134243011 	 ACC 0.0 
LOSS 0.02630317024886608 	 ACC 0.0 
LOSS 0.09267446398735046 	 ACC 0.0 
LOSS 0.2108658105134964 	 ACC 0.0 
LOSS 0.07674365490674973 	 ACC 0.0 
LOSS 0.08956407010555267 	 ACC 0.0 
LOSS 0.0805371105670929 	 ACC 0.0 
LOSS 0.058616891503334045 	 ACC 0.0 
LOSS 0.05833205580711365 	 ACC 0.0 
LOSS 0.0401558056473732 	 ACC 0.0 
LOSS 0.1343834549188614 	 ACC 0.0 
LOSS 0.027022594586014748 	 ACC 0.0 
LOSS 0.03537188842892647 	 ACC 0.0 
LOSS 0.13970404863357544 	 ACC 0.0 
LOSS 0.05053183436393738 	 ACC 0.0 
LOSS 0.05919494479894638 	 ACC 0.0 
LOSS 0.11922155320644379 	 ACC 0.0 
LOSS 0.04366520792245865 	 ACC 0.0 
LOSS 0.09576213359832764 	 ACC 0.0 
LOSS 0.06092843785881996 	 ACC 0.0 
LOSS 0.05316837877035141 	 ACC 0.0 
LOSS 0.0020421615336090326 	 ACC 0.0 
LOSS 0.05993114039301872 	 ACC 0.0 
LOSS 0.11698008328676224 	 ACC 0.14999999999999997 
LOSS 0.028376257047057152 	 ACC 0.0 
LOSS 0.013076593168079853 	 ACC 0.0 
LOSS 0.027528943493962288 	 ACC 0.0 
LOSS 0.07467400282621384 	 ACC 0.0 
LOSS 0.05335723236203194 	 ACC 0.0 
LOSS 0.041857410222291946 	 ACC 0.0 
LOSS 0.15787184238433838 	 ACC 0.0 
LOSS 0.09877735376358032 	 ACC 0.0 
LOSS 0.09422416985034943 	 ACC 0.0 
LOSS 0.09582056105136871 	 ACC 0.0 
LOSS 0.20097686350345612 	 ACC 0.0 
LOSS 0.0019722897559404373 	 ACC 0.0 
LOSS 0.09277008473873138 	 ACC 0.0 
LOSS 0.08510831743478775 	 ACC 0.0 
LOSS 0.03328360989689827 	 ACC 0.0 
LOSS 0.10141253471374512 	 ACC 0.0 
LOSS 0.08548597991466522 	 ACC 0.0 
LOSS 0.08906938135623932 	 ACC 0.0 
LOSS 0.03507554903626442 	 ACC 0.0 
LOSS 0.07731207460165024 	 ACC 0.0 
LOSS 0.06009926646947861 	 ACC 0.0 
LOSS 0.05737171694636345 	 ACC 0.0 
LOSS 0.07180530577898026 	 ACC 0.0 
LOSS 0.006777250673621893 	 ACC 0.0 
LOSS 0.019420696422457695 	 ACC 0.0 
LOSS 0.0008404970285482705 	 ACC 0.0 
LOSS 0.06498856097459793 	 ACC 0.0 
LOSS 0.05593118444085121 	 ACC 0.0 
LOSS 0.3105534315109253 	 ACC 0.0 
LOSS 0.15625128149986267 	 ACC 0.25 
LOSS 0.2014612853527069 	 ACC 0.0 
LOSS 0.09663086384534836 	 ACC 0.0 
LOSS 0.038619931787252426 	 ACC 0.0 
LOSS 0.10997411608695984 	 ACC 0.0 
LOSS 0.06711452454328537 	 ACC 0.0 
LOSS 0.08102143555879593 	 ACC 0.0 
LOSS 0.09957003593444824 	 ACC 0.0 
LOSS 0.0007232481730170548 	 ACC 0.0 
LOSS 0.16418570280075073 	 ACC 0.0 
LOSS 0.020143922418355942 	 ACC 0.0 
LOSS 0.04481285437941551 	 ACC 0.0 
LOSS 0.09012673050165176 	 ACC 0.0 
LOSS 0.14152131974697113 	 ACC 0.0 
LOSS 0.06088199466466904 	 ACC 0.0 
LOSS 0.06144246086478233 	 ACC 0.0 
LOSS 0.17336763441562653 	 ACC 0.0 
LOSS 0.06398659944534302 	 ACC 0.0 
LOSS 0.07857697457075119 	 ACC 0.0 
LOSS 0.027525097131729126 	 ACC 0.0 
LOSS 0.07320232689380646 	 ACC 0.0 
LOSS 0.04240339994430542 	 ACC 0.0 
LOSS 0.17954793572425842 	 ACC 0.0 
LOSS 0.05113714560866356 	 ACC 0.0 
LOSS 0.06078324466943741 	 ACC 0.0 
LOSS 0.06820868700742722 	 ACC 0.14999999999999997 
LOSS 0.07497310638427734 	 ACC 0.0 
LOSS 0.04150833189487457 	 ACC 0.25 
LOSS 0.0646221712231636 	 ACC 0.0 
LOSS 0.3695489168167114 	 ACC 0.0 
LOSS 0.035698384046554565 	 ACC 0.0 
LOSS 0.0428522564470768 	 ACC 0.0 
LOSS 0.03180963173508644 	 ACC 0.0 
LOSS 0.05715961381793022 	 ACC 0.0 
LOSS 0.0656275674700737 	 ACC 0.0 
LOSS 0.07410618662834167 	 ACC 0.0 
LOSS 0.06945398449897766 	 ACC 0.0 
LOSS 0.373981773853302 	 ACC 0.0 
LOSS 0.07872653752565384 	 ACC 0.0 
LOSS 0.3155231773853302 	 ACC 0.0 
LOSS 0.08734774589538574 	 ACC 0.0 
LOSS 0.032602906227111816 	 ACC 0.0 
LOSS 0.114674873650074 	 ACC 0.0 
LOSS 0.05998013913631439 	 ACC 0.0 
LOSS 0.09191577136516571 	 ACC 0.0 
LOSS 0.08474943786859512 	 ACC 0.0 
LOSS 0.07988128066062927 	 ACC 0.15000000000000002 
LOSS 0.061150096356868744 	 ACC 0.0 
LOSS 0.07995055615901947 	 ACC 0.0 
LOSS 0.0861072987318039 	 ACC 0.0 
LOSS 0.1066872850060463 	 ACC 0.0 
LOSS 0.09147422015666962 	 ACC 0.0 
LOSS 0.027732642367482185 	 ACC 0.0 
LOSS 0.04297623783349991 	 ACC 0.0 
LOSS 0.07979246228933334 	 ACC 0.0 
LOSS 0.05774713307619095 	 ACC 0.0 
LOSS 0.04907512292265892 	 ACC 0.0 
LOSS 0.07406511902809143 	 ACC 0.0 
LOSS 0.06718816608190536 	 ACC 0.0 
LOSS 0.013094359077513218 	 ACC 0.0 
LOSS 0.06152272969484329 	 ACC 0.0 
LOSS 0.024794548749923706 	 ACC 0.0 
LOSS 0.02799190580844879 	 ACC 0.0 
LOSS 0.05163711681962013 	 ACC 0.0 
LOSS 0.28611689805984497 	 ACC 0.0 
LOSS 0.07629741728305817 	 ACC 0.0 
LOSS 0.044716205447912216 	 ACC 0.0 
LOSS 0.030438274145126343 	 ACC 0.0 
LOSS 0.08438632637262344 	 ACC 0.0 
LOSS 0.04517623409628868 	 ACC 0.0 
LOSS 0.15101462602615356 	 ACC 0.0 
LOSS 0.10167895257472992 	 ACC 0.0 
LOSS 0.15240728855133057 	 ACC 0.0 
LOSS 0.06472146511077881 	 ACC 0.0 
LOSS 0.025001026690006256 	 ACC 0.0 
LOSS 0.07118217647075653 	 ACC 0.0 
LOSS 0.04741235449910164 	 ACC 0.0 
LOSS 0.08754414319992065 	 ACC 0.0 
LOSS 0.05360940098762512 	 ACC 0.0 
LOSS 0.019331349059939384 	 ACC 0.0 
LOSS 0.07656271755695343 	 ACC 0.25 
LOSS 0.02415264956653118 	 ACC 0.0 
LOSS 0.12094642221927643 	 ACC 0.0 
LOSS 0.03925687447190285 	 ACC 0.0 
LOSS 0.044817060232162476 	 ACC 0.0 
LOSS 0.026118239387869835 	 ACC 0.0 
LOSS 0.051481958478689194 	 ACC 0.0 
LOSS 0.09478896111249924 	 ACC 0.0 
LOSS 0.08266409486532211 	 ACC 0.0 
LOSS 0.03572854399681091 	 ACC 0.0 
LOSS 0.04002188518643379 	 ACC 0.0 
LOSS 0.034672826528549194 	 ACC 0.0 
LOSS 0.05004024878144264 	 ACC 0.0 
LOSS 0.07754199206829071 	 ACC 0.0 
LOSS 0.09835036098957062 	 ACC 0.25 
LOSS 0.051299799233675 	 ACC 0.0 
LOSS 0.048866283148527145 	 ACC 0.0 
LOSS 0.14115376770496368 	 ACC 0.0 
LOSS 0.062076136469841 	 ACC 0.0 
LOSS 0.06308311969041824 	 ACC 0.0 
LOSS 0.06897708773612976 	 ACC 0.0 
LOSS 0.06616271287202835 	 ACC 0.0 
LOSS 0.04463837295770645 	 ACC 0.0 
LOSS 0.055593542754650116 	 ACC 0.0 
LOSS 0.020776771008968353 	 ACC 0.0 
LOSS 0.16834144294261932 	 ACC 0.0 
LOSS 0.07155720144510269 	 ACC 0.0 
LOSS 0.05312785133719444 	 ACC 0.25 
LOSS 0.02789970114827156 	 ACC 0.0 
LOSS 0.22758257389068604 	 ACC 0.0 
LOSS 0.050827015191316605 	 ACC 0.0 
LOSS 0.04404042288661003 	 ACC 0.0 
LOSS 0.05760510638356209 	 ACC 0.0 
LOSS 0.10730421543121338 	 ACC 0.0 
LOSS 0.0326208733022213 	 ACC 0.0 
LOSS 0.11917904764413834 	 ACC 0.0 
LOSS 0.06171742081642151 	 ACC 0.0 
LOSS 0.09746185690164566 	 ACC 0.0 
LOSS 0.0797618106007576 	 ACC 0.0 
LOSS 0.057256005704402924 	 ACC 0.0 
LOSS 0.06074145808815956 	 ACC 0.0 
LOSS 0.049152132123708725 	 ACC 0.0 
LOSS 0.06198598071932793 	 ACC 0.0 
LOSS 0.07962410151958466 	 ACC 0.0 
LOSS 0.09084691852331161 	 ACC 0.0 
LOSS 0.06644212454557419 	 ACC 0.0 
LOSS 0.04961056262254715 	 ACC 0.0 
LOSS 0.04401964694261551 	 ACC 0.0 
LOSS 0.03355420380830765 	 ACC 0.0 
LOSS 0.05321383476257324 	 ACC 0.0 
LOSS 0.06750955432653427 	 ACC 0.0 
LOSS 0.06860591471195221 	 ACC 0.0 
LOSS 0.03451217710971832 	 ACC 0.0 
LOSS 0.01614300347864628 	 ACC 0.0 
LOSS 0.11079714447259903 	 ACC 0.0 
LOSS 0.06369861215353012 	 ACC 0.0 
LOSS 0.04382619634270668 	 ACC 0.0 
LOSS 0.08574782311916351 	 ACC 0.0 
LOSS 0.057955559343099594 	 ACC 0.0 
LOSS 0.03746438026428223 	 ACC 0.0 
LOSS 0.06780863553285599 	 ACC 0.0 
LOSS 0.03905385732650757 	 ACC 0.0 
